v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,label
0.27342689037323,0.8350378274917603,-9.399338409821212e-07,0.3148384988307953,0.6106565594673157,-0.030179044231772423,0.32533353567123413,0.3861384093761444,-0.04922587797045708,0.3245379328727722,0.22602258622646332,-0.06840210407972336,0.32265356183052063,0.0836000144481659,-0.07953458279371262,0.23444727063179016,0.3852350413799286,-0.0567781962454319,0.4148234724998474,0.4141107201576233,-0.11394207924604416,0.38970476388931274,0.4885762631893158,-0.14184917509555817,0.32919061183929443,0.4783253073692322,-0.16428036987781525,0.21842294931411743,0.5007106065750122,-0.07339100539684296,0.4293552041053772,0.5201985836029053,-0.12954585254192352,0.38502877950668335,0.5794406533241272,-0.1414116621017456,0.3280901312828064,0.5690284967422485,-0.15632814168930054,0.22062349319458008,0.6203804016113281,-0.09570425748825073,0.42088866233825684,0.6302982568740845,-0.14765389263629913,0.3821951150894165,0.6801719665527344,-0.1430487185716629,0.33092963695526123,0.6670554876327515,-0.1426566243171692,0.24044089019298553,0.7290226221084595,-0.12236029654741287,0.4012293517589569,0.7314307689666748,-0.16078004240989685,0.3742443323135376,0.7576806545257568,-0.16865931451320648,0.3157891631126404,0.7518943548202515,-0.17633770406246185,A
0.270969957113266,0.8367828726768494,-9.488360888099123e-07,0.3148992955684662,0.6124347448348999,-0.031246978789567947,0.3258647918701172,0.38656914234161377,-0.050445232540369034,0.32551005482673645,0.2263881415128708,-0.06950847804546356,0.3219565153121948,0.08365529775619507,-0.08040076494216919,0.23312143981456757,0.3852844834327698,-0.058536507189273834,0.4143228530883789,0.4130347669124603,-0.11652280390262604,0.39092907309532166,0.4882359206676483,-0.14453130960464478,0.33043086528778076,0.4782584011554718,-0.16689682006835938,0.2173561155796051,0.5005085468292236,-0.07483753561973572,0.4290287494659424,0.5197465419769287,-0.13202708959579468,0.3859032094478607,0.5798200368881226,-0.14432086050510406,0.328980028629303,0.5686809420585632,-0.15930873155593872,0.22010065615177155,0.6203953623771667,-0.09692297875881195,0.42058026790618896,0.6308609843254089,-0.14978322386741638,0.38279613852500916,0.681206226348877,-0.1459135264158249,0.3315270245075226,0.6672948598861694,-0.1457647830247879,0.24074137210845947,0.7294120788574219,-0.12341555207967758,0.4019510746002197,0.7320588231086731,-0.16263027489185333,0.37488502264022827,0.7580395936965942,-0.17141228914260864,0.3164895474910736,0.7517332434654236,-0.17957797646522522,A
0.2719883918762207,0.8348844051361084,-9.46963780279475e-07,0.3166103959083557,0.6095225214958191,-0.030539745464920998,0.32658323645591736,0.3837348222732544,-0.04947046563029289,0.32521602511405945,0.2247413992881775,-0.06840382516384125,0.3212251365184784,0.0830790102481842,-0.07904541492462158,0.23348569869995117,0.38376203179359436,-0.057101503014564514,0.41405171155929565,0.4130232036113739,-0.11520197242498398,0.39132288098335266,0.4881491959095001,-0.1433844119310379,0.3308756947517395,0.4777977168560028,-0.165840283036232,0.21754629909992218,0.4984544515609741,-0.07359562069177628,0.42795082926750183,0.5195140838623047,-0.1310080587863922,0.3864694833755493,0.579349160194397,-0.14357909560203552,0.3295632004737854,0.5677316784858704,-0.15872634947299957,0.22006703913211823,0.6178597807884216,-0.09585385769605637,0.4185975193977356,0.6299967765808105,-0.14901086688041687,0.3832593560218811,0.680311918258667,-0.14510157704353333,0.33220890164375305,0.6657224893569946,-0.14491960406303406,0.24063652753829956,0.7260464429855347,-0.12241504341363907,0.4000221788883209,0.7308613061904907,-0.1616545468568802,0.37470167875289917,0.7573153972625732,-0.17022383213043213,0.31619375944137573,0.7498345375061035,-0.17831696569919586,A
0.26398715376853943,0.7797641754150391,-7.273367828020127e-07,0.307888925075531,0.5658884644508362,-0.03737024962902069,0.3265833854675293,0.3530130088329315,-0.061354223638772964,0.33120810985565186,0.19392672181129456,-0.08342250436544418,0.32475900650024414,0.047216176986694336,-0.09952279925346375,0.2254212200641632,0.35043954849243164,-0.07647136598825455,0.41877833008766174,0.38620173931121826,-0.13249780237674713,0.39774706959724426,0.4560960531234741,-0.16125421226024628,0.33393844962120056,0.45374250411987305,-0.18505805730819702,0.20663723349571228,0.4766641855239868,-0.09140200167894363,0.4313080906867981,0.502604067325592,-0.14342454075813293,0.38831475377082825,0.5538665056228638,-0.15680356323719025,0.32645949721336365,0.5498668551445007,-0.17576994001865387,0.21031475067138672,0.6087024211883545,-0.11070393770933151,0.41986972093582153,0.6232609748840332,-0.1600452959537506,0.3825312852859497,0.6654859781265259,-0.15517376363277435,0.32904940843582153,0.6552882790565491,-0.15686210989952087,0.22976179420948029,0.7283403873443604,-0.13480514287948608,0.39998918771743774,0.733373761177063,-0.17548184096813202,0.3805708885192871,0.7505766153335571,-0.18191441893577576,0.32825103402137756,0.7486764192581177,-0.1885872483253479,A
0.2702745199203491,0.8344869017601013,-9.543560963720665e-07,0.31447601318359375,0.610335648059845,-0.030532149598002434,0.3256642520427704,0.38391321897506714,-0.04919876158237457,0.32527750730514526,0.22365330159664154,-0.0680413767695427,0.321561723947525,0.08145332336425781,-0.0787651464343071,0.23452341556549072,0.38258999586105347,-0.05608527734875679,0.4154927730560303,0.413478285074234,-0.1144135519862175,0.39085090160369873,0.4878022074699402,-0.14320431649684906,0.3300059139728546,0.4762650728225708,-0.1662122756242752,0.2180141806602478,0.49740561842918396,-0.0727848932147026,0.4287506639957428,0.5191500782966614,-0.13050046563148499,0.38476046919822693,0.5785943865776062,-0.14334003627300262,0.327874094247818,0.566367506980896,-0.15854115784168243,0.22000335156917572,0.6166771650314331,-0.09543123096227646,0.41949981451034546,0.6296092867851257,-0.14874115586280823,0.3813951313495636,0.6797181367874146,-0.1452166885137558,0.3302150368690491,0.6643736362457275,-0.14518330991268158,0.24001005291938782,0.7249565124511719,-0.12249895185232162,0.4006921052932739,0.729670524597168,-0.16208964586257935,0.373454213142395,0.7558199167251587,-0.17123591899871826,0.31490767002105713,0.7481950521469116,-0.17962826788425446,A
0.27171194553375244,0.8338345289230347,-9.475625120103359e-07,0.31667274236679077,0.6090508699417114,-0.030786452814936638,0.32748135924339294,0.3828027844429016,-0.04909937083721161,0.32572299242019653,0.22306202352046967,-0.06761500239372253,0.32246312499046326,0.08072176575660706,-0.0779491737484932,0.23466810584068298,0.382517009973526,-0.0543154738843441,0.41472458839416504,0.4130735695362091,-0.11280130594968796,0.3897693455219269,0.487955778837204,-0.1421825885772705,0.32987335324287415,0.4767298102378845,-0.16552288830280304,0.21697336435317993,0.4969625174999237,-0.07071088254451752,0.4284178614616394,0.5183730125427246,-0.12865234911441803,0.3842482566833496,0.5781821608543396,-0.14196039736270905,0.32798853516578674,0.5663264989852905,-0.15743207931518555,0.21817617118358612,0.6158525347709656,-0.09317459166049957,0.41909098625183105,0.6281484365463257,-0.14656536281108856,0.3806546628475189,0.678451657295227,-0.14295688271522522,0.33001580834388733,0.6636912226676941,-0.14280547201633453,0.23777040839195251,0.7241121530532837,-0.12011604756116867,0.39924389123916626,0.7287368774414062,-0.15934069454669952,0.3721390664577484,0.7553398609161377,-0.1680159866809845,0.3139204680919647,0.7480171918869019,-0.17609108984470367,A
0.2686445713043213,0.8353772759437561,-9.556003988109296e-07,0.31372490525245667,0.6102896928787231,-0.03086193837225437,0.3252702057361603,0.3823641538619995,-0.04918889328837395,0.32584232091903687,0.2219422608613968,-0.06769126653671265,0.32295092940330505,0.08006393909454346,-0.0780002623796463,0.2340410202741623,0.3814321756362915,-0.05498306080698967,0.41500145196914673,0.4105670750141144,-0.11320865899324417,0.39166057109832764,0.4860427677631378,-0.14185871183872223,0.3315500020980835,0.47538256645202637,-0.16463901102542877,0.21793168783187866,0.49588990211486816,-0.0714588314294815,0.42821791768074036,0.5164915919303894,-0.12920525670051575,0.3854004144668579,0.5769646763801575,-0.14205937087535858,0.32923582196235657,0.5651668310165405,-0.1569642275571823,0.21990346908569336,0.6149606108665466,-0.0940275639295578,0.4190181493759155,0.6268805265426636,-0.14735765755176544,0.38191306591033936,0.6776671409606934,-0.14381931722164154,0.33158236742019653,0.6625397205352783,-0.14353090524673462,0.23988240957260132,0.7231802344322205,-0.12106533348560333,0.4007108807563782,0.7269383668899536,-0.16036275029182434,0.37430045008659363,0.7538773417472839,-0.16925929486751556,0.3168398141860962,0.7464927434921265,-0.17735405266284943,A
0.27240675687789917,0.8333042860031128,-9.518232673144666e-07,0.3193272352218628,0.6071170568466187,-0.03055446967482567,0.3294646143913269,0.38106033205986023,-0.04898407310247421,0.32574784755706787,0.22038507461547852,-0.0675026997923851,0.3207060992717743,0.07749849557876587,-0.07775752246379852,0.23368939757347107,0.3801848888397217,-0.05560716614127159,0.41557955741882324,0.40885129570961,-0.11375948786735535,0.3914346396923065,0.4845353364944458,-0.1422206610441208,0.33096620440483093,0.4739868938922882,-0.16503849625587463,0.21653029322624207,0.49513760209083557,-0.07225915044546127,0.4284343719482422,0.5146610736846924,-0.1296730488538742,0.3861478567123413,0.573829710483551,-0.14255781471729279,0.3297301232814789,0.5631766319274902,-0.15812745690345764,0.21840322017669678,0.6150400638580322,-0.09484406560659409,0.41852623224258423,0.624808132648468,-0.14808659255504608,0.38204121589660645,0.6756863594055176,-0.14450474083423615,0.33137524127960205,0.6618279218673706,-0.14469122886657715,0.2389509081840515,0.7234101891517639,-0.12173554301261902,0.39855268597602844,0.7290167808532715,-0.16110454499721527,0.3718754053115845,0.7566438317298889,-0.17004789412021637,0.31332194805145264,0.7486881613731384,-0.1785338968038559,A
0.26712894439697266,0.8350185751914978,-9.71243252934073e-07,0.3125194013118744,0.6096256375312805,-0.030301999300718307,0.325013130903244,0.38105371594429016,-0.04821823537349701,0.32529687881469727,0.21973687410354614,-0.06637374311685562,0.3217138946056366,0.07780662178993225,-0.07646150141954422,0.2340577244758606,0.37848198413848877,-0.05419915169477463,0.4149687588214874,0.4073299765586853,-0.11222074925899506,0.3918187916278839,0.4828738272190094,-0.14098809659481049,0.3313896059989929,0.47227537631988525,-0.16390462219715118,0.21849387884140015,0.4933645725250244,-0.07103670388460159,0.42838209867477417,0.5139775276184082,-0.12808287143707275,0.3861132562160492,0.5740865468978882,-0.14111126959323883,0.3298942446708679,0.562348484992981,-0.15628035366535187,0.22092053294181824,0.6129482388496399,-0.09394663572311401,0.41912901401519775,0.6247957348823547,-0.1470813751220703,0.38237428665161133,0.675602376461029,-0.14417442679405212,0.33170363306999207,0.6603790521621704,-0.14436495304107666,0.24132245779037476,0.721665620803833,-0.12123344838619232,0.40157049894332886,0.7258380651473999,-0.1605827510356903,0.3750092387199402,0.7532021999359131,-0.16975408792495728,0.3174160122871399,0.7460256814956665,-0.17802542448043823,A
0.2787555754184723,0.8236188292503357,-9.272967531614995e-07,0.3233538269996643,0.5963408350944519,-0.030908025801181793,0.3319944441318512,0.3741960823535919,-0.04918172210454941,0.32609570026397705,0.2168615460395813,-0.06767081469297409,0.319073349237442,0.07671469449996948,-0.07775460183620453,0.23541253805160522,0.3790208101272583,-0.05446754768490791,0.41594910621643066,0.4074193835258484,-0.11338970065116882,0.3914946913719177,0.48265355825424194,-0.142556831240654,0.33244600892066956,0.47210219502449036,-0.16568195819854736,0.2169276624917984,0.4943958520889282,-0.07072100788354874,0.4286520183086395,0.5142402648925781,-0.12908600270748138,0.3855516016483307,0.572371244430542,-0.1423569768667221,0.3297348618507385,0.5609508752822876,-0.15800848603248596,0.2179008275270462,0.6134554147720337,-0.0930616483092308,0.41865479946136475,0.6234052181243896,-0.14707662165164948,0.38156789541244507,0.6724650859832764,-0.14336881041526794,0.33142396807670593,0.6573433876037598,-0.14319483935832977,0.23806166648864746,0.720610499382019,-0.11980515718460083,0.3984396457672119,0.7273375988006592,-0.15959197282791138,0.3725672662258148,0.753187894821167,-0.1684258133172989,0.31480371952056885,0.7440871000289917,-0.17664740979671478,A
0.268169105052948,0.8288724422454834,-9.498756980974576e-07,0.308996319770813,0.6070921421051025,-0.02828254923224449,0.32381248474121094,0.3848291337490082,-0.046280354261398315,0.3277955949306488,0.2244635820388794,-0.06496959924697876,0.3262679874897003,0.08197683095932007,-0.0762147456407547,0.23518569767475128,0.3765266537666321,-0.052489023655653,0.41534629464149475,0.40349331498146057,-0.10854710638523102,0.39145728945732117,0.47850504517555237,-0.13727736473083496,0.331764280796051,0.4709545969963074,-0.16023693978786469,0.22011655569076538,0.4918147027492523,-0.0700526237487793,0.4286292493343353,0.5097256898880005,-0.12478820979595184,0.3847431540489197,0.568627655506134,-0.13815677165985107,0.32902348041534424,0.5585291981697083,-0.15394176542758942,0.22305957973003387,0.6119529604911804,-0.0931185856461525,0.42167288064956665,0.6212522983551025,-0.14390188455581665,0.3828587830066681,0.6712689399719238,-0.14059652388095856,0.3322300314903259,0.6583644151687622,-0.1408582627773285,0.24297621846199036,0.722004771232605,-0.12047155946493149,0.40447890758514404,0.7209765911102295,-0.15808069705963135,0.37771183252334595,0.7472855448722839,-0.16586636006832123,0.321338027715683,0.7440037727355957,-0.17314207553863525,A
0.2734546959400177,0.8311513662338257,-9.203477588926035e-07,0.3203408420085907,0.60603266954422,-0.029690640047192574,0.33102551102638245,0.38294339179992676,-0.048149675130844116,0.32719939947128296,0.2237958014011383,-0.06647921353578568,0.320515900850296,0.08201587200164795,-0.07637298852205276,0.2348950207233429,0.3801519274711609,-0.05739693343639374,0.41569066047668457,0.4067021608352661,-0.11541075259447098,0.39275628328323364,0.48392847180366516,-0.1433592140674591,0.3329324424266815,0.47557756304740906,-0.16552391648292542,0.21691226959228516,0.49440860748291016,-0.07391783595085144,0.4280507266521454,0.5123804807662964,-0.13152459263801575,0.38732004165649414,0.5711801052093506,-0.14468622207641602,0.33114591240882874,0.5613558292388916,-0.1604970097541809,0.21835942566394806,0.6135694980621338,-0.09581037610769272,0.41760537028312683,0.6228787302970886,-0.1485055834054947,0.3828991651535034,0.6734628677368164,-0.1441393494606018,0.3325395882129669,0.661133885383606,-0.14379431307315826,0.23817138373851776,0.7214643955230713,-0.1218261793255806,0.39910468459129333,0.7257485389709473,-0.15989813208580017,0.3755171298980713,0.7527363896369934,-0.16745196282863617,0.31852465867996216,0.7454752922058105,-0.17495079338550568,A
0.2710625231266022,0.831287145614624,-9.500662940808979e-07,0.31712812185287476,0.6063551902770996,-0.03100542537868023,0.3269461393356323,0.38097989559173584,-0.049316421151161194,0.32517507672309875,0.22233663499355316,-0.06728006154298782,0.3211730718612671,0.08047062158584595,-0.0768820121884346,0.23338253796100616,0.3780834674835205,-0.056635819375514984,0.41539156436920166,0.40510183572769165,-0.11474497616291046,0.3935703635215759,0.4820505678653717,-0.1435638964176178,0.33295613527297974,0.47364580631256104,-0.1664690375328064,0.21760046482086182,0.4926302433013916,-0.07260935753583908,0.4280007779598236,0.5119506120681763,-0.1296129673719406,0.38800492882728577,0.5715150833129883,-0.1433413326740265,0.33222532272338867,0.5618858933448792,-0.15944834053516388,0.2207389771938324,0.6124656200408936,-0.09430360049009323,0.4187907576560974,0.6238766312599182,-0.14716055989265442,0.3845767080783844,0.6744867563247681,-0.14472386240959167,0.3344218134880066,0.6610251665115356,-0.14551091194152832,0.24206805229187012,0.7206608653068542,-0.12029553204774857,0.40199556946754456,0.7264062166213989,-0.15953747928142548,0.3775179982185364,0.7530179023742676,-0.16908925771713257,0.3203304708003998,0.7457084059715271,-0.17778433859348297,A
